,face_id,x,y,w,h,annot_type_id
18600,59112,175,144,173,173,1
18601,59113,106,160,172,172,1
18602,59114,319,54,195,195,1
18603,59115,142,56,179,179,1
18604,59116,219,91,178,178,1
18605,59117,162,49,71,71,1
18606,59118,51,132,261,261,1
18607,59119,99,168,228,228,1
18608,59120,131,52,162,162,1
18609,59121,119,100,95,95,1
18610,59122,2219,340,1091,1091,1
18611,59123,638,202,277,277,1
18612,59124,116,196,98,98,1
18613,59125,66,47,164,164,1
18614,59126,126,82,181,181,1
18615,59127,147,53,267,267,1
18616,59128,64,113,210,210,1
18617,59129,88,84,35,35,1
18618,59130,201,53,45,45,1
18619,59132,60,116,280,280,1
18620,59133,108,610,103,103,1
18621,59134,386,526,105,105,1
18622,59135,628,510,108,108,1
18623,59136,884,590,101,101,1
18624,59137,1055,542,95,95,1
18625,59138,52,35,66,66,1
18626,59139,189,37,63,63,1
18627,59140,121,94,154,154,1
18628,59141,518,324,505,505,1
18629,59142,201,50,68,68,1
18630,59145,235,148,59,59,1
18631,59146,91,84,180,180,1
18632,59147,221,19,322,322,1
18633,59148,168,87,168,168,1
18634,59151,109,101,114,114,1
18635,59152,145,103,129,129,1
18636,59153,232,134,126,126,1
18637,59154,-24,147,260,260,1
18638,59155,137,50,217,217,1
18639,59156,2021,436,1111,1111,1
18640,59157,115,175,112,112,1
18641,59158,45,93,261,261,1
18642,59159,285,160,221,221,1
18643,59160,1241,742,547,547,1
18644,59161,979,615,838,838,1
18645,59162,99,60,85,85,1
18646,59163,51,95,209,209,1
18647,59164,135,112,55,55,1
18648,59165,188,99,55,55,1
18649,59166,290,149,311,311,1
18650,59167,325,210,364,364,1
18651,59168,77,137,152,152,1
18652,59169,188,93,144,144,1
18653,59170,102,93,150,150,1
18654,59171,248,96,49,49,1
18655,59172,143,132,251,251,1
18656,59173,439,147,295,295,1
18657,59174,150,140,82,82,1
18658,59175,208,144,79,79,1
18659,59176,169,97,181,181,1
18660,59177,62,60,75,75,1
18661,59178,338,75,85,85,1
18662,59179,148,101,134,134,1
18663,59180,178,42,55,55,1
18664,59181,22,142,241,241,1
18665,59182,93,49,174,174,1
18666,59183,313,78,58,58,1
18667,59184,25,119,208,208,1
18668,59185,85,53,74,74,1
18669,59186,161,118,108,108,1
18670,59187,326,67,71,71,1
18671,59190,55,44,59,59,1
18672,59191,200,71,98,98,1
18673,59192,141,126,257,257,1
18674,59193,38,85,220,220,1
18675,59194,983,308,533,533,1
18676,59195,798,231,589,589,1
18677,59196,149,99,153,153,1
18678,59197,95,77,220,220,1
18679,59198,235,145,188,188,1
18680,59200,191,260,496,496,1
18681,59201,138,44,82,82,1
18682,59203,202,227,60,60,1
18683,59204,311,156,82,82,1
18684,59205,158,78,62,62,1
18685,59206,-14,54,152,152,1
18686,59207,63,50,183,183,1
18687,59208,172,73,145,145,1
18688,59209,205,334,531,531,1
18689,59210,37,123,205,205,1
18690,59211,166,47,45,45,1
18691,59212,193,35,187,187,1
18692,59213,197,35,271,271,1
18693,59214,146,127,75,75,1
18694,59215,200,135,129,129,1
18695,59216,186,241,2014,2014,1
18696,59217,199,133,60,60,1
18697,59218,91,125,232,232,1
18698,59219,219,121,55,55,1
18699,59220,1025,650,503,503,1
18700,59222,11,82,187,187,1
18701,59223,80,73,62,62,1
18702,59224,373,55,86,86,1
18703,59225,160,97,142,142,1
18704,59226,190,103,179,179,1
18705,59227,129,85,170,170,1
18706,59228,190,103,178,178,1
18707,59229,96,57,89,89,1
18708,59230,164,74,103,103,1
18709,59231,171,42,75,75,1
18710,59232,147,58,54,54,1
18711,59233,213,59,62,62,1
18712,59234,136,62,79,79,1
18713,59235,190,120,64,64,1
18714,59236,130,43,56,56,1
18715,59237,122,40,57,57,1
18716,59238,142,93,117,117,1
18717,59239,109,177,124,124,1
18718,59240,123,153,78,78,1
18719,59241,201,188,146,146,1
18720,59242,95,73,283,283,1
18721,59243,138,48,72,72,1
18722,59244,120,119,133,133,1
18723,59245,-194,374,1023,1023,1
18724,59247,94,158,224,224,1
18725,59248,-46,161,232,232,1
18726,59249,99,51,71,71,1
18727,59250,118,45,66,66,1
18728,59251,91,54,70,70,1
18729,59252,654,246,295,295,1
18730,59253,139,69,51,51,1
18731,59254,71,75,135,135,1
18732,59255,146,71,112,112,1
18733,59256,280,27,135,135,1
18734,59257,177,73,174,174,1
18735,59258,394,189,328,328,1
18736,59259,621,210,285,285,1
18737,59260,352,63,563,563,1
18738,59261,123,75,59,59,1
18739,59263,142,168,86,86,1
18740,59264,56,105,134,134,1
18741,59265,100,89,167,167,1
18742,59266,164,87,134,134,1
18743,59267,118,64,91,91,1
18744,59268,338,54,124,124,1
18745,59269,397,426,151,151,1
18746,59270,68,143,170,170,1
18747,59274,1322,527,553,553,1
18748,59275,141,268,193,193,1
18749,59276,-2,90,182,182,1
18750,59277,189,68,66,66,1
18751,59278,271,104,64,64,1
18752,59279,92,203,570,570,1
18753,59280,82,21,56,56,1
18754,59281,988,529,986,986,1
18755,59282,136,211,84,84,1
18756,59283,148,56,65,65,1
18757,59284,16,173,242,242,1
18758,59286,292,48,75,75,1
18759,59287,151,89,80,80,1
18760,59288,217,21,323,323,1
18761,59289,62,70,208,208,1
18762,59290,195,97,193,193,1
18763,59291,350,123,83,83,1
18764,59292,-68,692,1058,1058,1
18765,59293,241,64,171,171,1
18766,59294,523,1890,1492,1492,1
18767,59295,46,98,310,310,1
18768,59296,99,102,316,316,1
18769,59297,1865,208,317,317,1
18770,59298,130,109,120,120,1
18771,59299,120,99,181,181,1
18772,59300,99,130,87,87,1
18773,59301,1601,879,881,881,1
18774,59302,71,71,218,218,1
18775,59303,-389,397,3047,3047,1
18776,59305,147,283,166,166,1
18777,59306,58,87,168,168,1
18778,59307,137,71,82,82,1
18779,59308,106,56,74,74,1
18780,59309,363,112,55,55,1
18781,59310,110,56,63,63,1
18782,59311,119,123,234,234,1
18783,59312,246,60,70,70,1
18784,59313,120,63,57,57,1
18785,59314,77,123,180,180,1
18786,59315,187,99,79,79,1
18787,59316,209,91,157,157,1
18788,59317,227,83,66,66,1
18789,59318,95,25,213,213,1
18790,59319,208,64,197,197,1
18791,59320,424,101,542,542,1
18792,59321,100,115,76,76,1
18793,59322,1203,393,798,798,1
18794,59323,179,702,2162,2162,1
18795,59324,51,57,288,288,1
18796,59325,118,56,87,87,1
18797,59326,315,55,194,194,1
18798,59327,150,100,75,75,1
18799,59328,-48,-134,517,517,1
18800,59329,789,-19,2417,2417,1
18801,59330,291,144,178,178,1
18802,59332,96,167,229,229,1
18803,59333,563,505,856,856,1
18804,59335,118,78,131,131,1
18805,59336,133,52,157,157,1
18806,59337,711,1038,316,316,1
18807,59338,1783,1643,260,260,1
18808,59339,371,319,104,104,1
18809,59340,168,35,286,286,1
18810,59341,174,162,254,254,1
18811,59342,717,700,1728,1728,1
18812,59343,194,279,151,151,1
18813,59344,59,91,187,187,1
18814,59345,45,224,302,302,1
18815,59346,873,496,1037,1037,1
18816,59347,181,87,211,211,1
18817,59348,151,75,220,220,1
18818,59349,69,175,199,199,1
18819,59350,1194,361,2429,2429,1
18820,59351,175,243,108,108,1
18821,59352,56,132,223,223,1
18822,59353,58,301,272,272,1
18823,59354,165,88,168,168,1
18824,59355,271,-10,172,172,1
18825,59356,-5,-33,377,377,1
18826,59357,254,354,265,265,1
18827,59359,147,63,90,90,1
18828,59360,63,208,161,161,1
18829,59361,205,20,96,96,1
18830,59362,450,1525,1501,1501,1
18831,59363,165,100,110,110,1
18832,59364,102,40,98,98,1
18833,59365,899,430,774,774,1
18834,59367,217,76,193,193,1
18835,59368,223,48,66,66,1
18836,59369,191,179,99,99,1
18837,59370,238,64,246,246,1
18838,59371,84,125,156,156,1
18839,59372,364,1314,1965,1965,1
18840,59373,60,58,77,77,1
18841,59374,22,140,247,247,1
18842,59375,111,309,164,164,1
18843,59376,32,77,235,235,1
18844,59377,98,78,217,217,1
18845,59378,236,144,189,189,1
18846,59380,67,128,1917,1917,1
18847,59381,208,122,93,93,1
18848,59382,151,101,47,47,1
18849,59383,204,78,49,49,1
18850,59384,312,110,43,43,1
18851,59385,40,131,55,55,1
18852,59386,110,72,101,101,1
18853,59387,30,127,203,203,1
18854,59388,1265,484,1802,1802,1
18855,59389,81,120,172,172,1
18856,59390,108,36,306,306,1
18857,59391,179,134,34,34,1
18858,59392,34,77,425,425,1
18859,59394,299,777,1149,1149,1
18860,59395,1194,828,966,966,1
18861,59396,223,-1,228,228,1
18862,59397,-29,51,424,424,1
18863,59398,1269,501,1172,1172,1
18864,59399,537,812,1070,1070,1
18865,59400,-101,473,1133,1133,1
18866,59401,-8,27,308,308,1
18867,59402,39,104,262,262,1
18868,59403,189,95,214,214,1
18869,59404,21,52,197,197,1
18870,59405,339,1089,1977,1977,1
18871,59406,81,131,230,230,1
18872,59407,753,673,1082,1082,1
18873,59408,-196,369,1035,1035,1
18874,59409,98,87,59,59,1
18875,59410,64,137,130,130,1
18876,59411,396,735,1262,1262,1
18877,59412,172,56,98,98,1
18878,59413,382,84,51,51,1
18879,59414,122,74,59,59,1
18880,59415,116,62,90,90,1
18881,59419,261,156,334,334,1
18882,59420,868,757,1028,1028,1
18883,59421,488,209,434,434,1
18884,59422,338,53,124,124,1
18885,59423,-146,69,432,432,1
18886,59424,187,217,315,315,1
18887,59425,189,68,66,66,1
18888,59426,271,104,64,64,1
18889,59427,148,207,124,124,1
18890,59429,55,126,271,271,1
18891,59430,158,108,94,94,1
18892,59431,114,64,52,52,1
18893,59433,575,375,587,587,1
18894,59434,322,58,184,184,1
18895,59435,32,122,156,156,1
18896,59436,135,113,145,145,1
18897,59437,-75,683,1079,1079,1
18898,59438,55,74,81,81,1
18899,59439,105,65,94,94,1
18900,59440,94,136,133,133,1
18901,59441,108,116,153,153,1
18902,59443,292,53,106,106,1
18903,59444,140,85,151,151,1
18904,59445,701,322,558,558,1
18905,59446,248,216,90,90,1
18906,59447,191,38,52,52,1
18907,59448,62,201,89,89,1
18908,59449,116,123,99,99,1
18909,59450,108,78,170,170,1
18910,59451,302,78,165,165,1
18911,59452,181,39,138,138,1
18912,59453,16,69,308,308,1
18913,59454,298,137,429,429,1
18914,59455,357,149,396,396,1
18915,59456,69,139,90,90,1
18916,59457,627,134,186,186,1
18917,59458,88,194,93,93,1
18918,59459,94,209,118,118,1
18919,59460,67,-56,463,463,1
18920,59461,137,86,84,84,1
18921,59462,121,37,411,411,1
18922,59463,150,161,304,304,1
18923,59464,381,68,53,53,1
18924,59465,122,263,487,487,1
18925,59466,126,186,89,89,1
18926,59467,-71,-26,886,886,1
18927,59468,990,217,936,936,1
18928,59469,2355,175,809,809,1
18929,59470,-64,57,425,425,1
18930,59472,274,174,100,100,1
18931,59473,487,191,88,88,1
18932,59474,170,150,269,269,1
18933,59476,43,306,109,109,1
18934,59477,1514,2424,603,603,1
18935,59478,182,121,181,181,1
18936,59479,159,117,180,180,1
18937,59480,110,175,286,286,1
18938,59481,84,142,238,238,1
18939,59482,-173,627,1996,1996,1
18940,59483,1037,213,257,257,1
18941,59484,97,182,64,64,1
18942,59485,45,19,428,428,1
18943,59486,1279,491,1176,1176,1
18944,59487,148,53,79,79,1
18945,59488,-8,81,188,188,1
18946,59489,171,78,167,167,1
18947,59490,557,232,214,214,1
18948,59491,34,193,519,519,1
18949,59492,1177,946,272,272,1
18950,59493,495,460,103,103,1
18951,59494,373,439,269,269,1
18952,59495,70,32,264,264,1
18953,59496,96,87,171,171,1
18954,59497,209,275,796,796,1
18955,59498,135,157,42,42,1
18956,59499,209,105,47,47,1
18957,59500,335,114,48,48,1
18958,59501,174,137,109,109,1
18959,59503,252,332,191,191,1
18960,59504,487,460,107,107,1
18961,59505,285,249,217,217,1
18962,59506,167,105,165,165,1
18963,59507,1534,577,1987,1987,1
18964,59508,63,152,328,328,1
18965,59509,36,46,169,169,1
18966,59510,236,255,331,331,1
18967,59511,61,87,216,216,1
18968,59512,49,176,227,227,1
18969,59513,118,72,202,202,1
18970,59514,45,159,282,282,1
18971,59515,212,287,291,291,1
18972,59516,150,144,64,64,1
18973,59517,29,124,316,316,1
18974,59518,61,134,234,234,1
18975,59519,141,216,262,262,1
18976,59520,438,166,206,206,1
18977,59521,236,138,270,270,1
18978,59522,85,25,71,71,1
18979,59523,11,136,272,272,1
18980,59524,792,598,1411,1411,1
18981,59525,-8,81,324,324,1
18982,59526,74,147,265,265,1
18983,59527,147,155,331,331,1
18984,59528,42,85,295,295,1
18985,59529,132,38,59,59,1
18986,59530,555,225,344,344,1
18987,59531,1,158,366,366,1
18988,59532,80,95,91,91,1
18989,59533,731,366,1416,1416,1
18990,59534,72,92,159,159,1
18991,59535,106,69,75,75,1
18992,59536,241,91,71,71,1
18993,59537,429,182,167,167,1
18994,59538,72,129,173,173,1
18995,59539,150,61,78,78,1
18996,59540,138,74,81,81,1
18997,59541,206,121,174,174,1
18998,59542,90,167,313,313,1
18999,59543,150,209,86,86,1
19000,59544,127,105,235,235,1
19001,59545,46,80,285,285,1
19002,59546,229,165,196,196,1
19003,59547,126,311,526,526,1
19004,59548,139,96,224,224,1
19005,59549,53,57,289,289,1
19006,59550,175,201,128,128,1
19007,59551,228,94,143,143,1
19008,59552,193,141,166,166,1
19009,59553,74,65,179,179,1
19010,59554,133,122,224,224,1
19011,59555,96,-18,270,270,1
19012,59556,74,96,308,308,1
19013,59557,192,145,129,129,1
19014,59558,103,93,148,148,1
19015,59559,595,73,113,113,1
19016,59560,62,73,282,282,1
19017,59561,74,94,134,134,1
19018,59562,62,124,133,133,1
19019,59563,296,125,142,142,1
19020,59565,861,455,1767,1767,1
19021,59566,154,64,82,82,1
19022,59567,-5,130,285,285,1
19023,59568,161,88,205,205,1
19024,59569,-1,113,215,215,1
19025,59570,755,556,1321,1321,1
19026,59571,135,562,1238,1238,1
19027,59573,144,54,59,59,1
19028,59574,243,73,62,62,1
19029,59575,347,68,58,58,1
19030,59576,1341,747,1312,1312,1
19031,59577,-21,172,468,468,1
19032,59578,374,178,364,364,1
19033,59579,456,245,118,118,1
19034,59580,112,86,238,238,1
19035,59581,252,13,82,82,1
19036,59582,244,72,153,153,1
19037,59583,1457,429,948,948,1
19038,59584,1135,436,1773,1773,1
19039,59585,236,64,186,186,1
19040,59586,689,162,199,199,1
19041,59588,149,167,115,115,1
19042,59589,95,91,169,169,1
19043,59590,539,743,662,662,1
19044,59591,1738,381,664,664,1
19045,59592,90,4,169,169,1
19046,59593,94,324,674,674,1
19047,59594,101,142,185,185,1
19048,59595,113,141,180,180,1
19049,59596,77,33,198,198,1
19050,59597,24,29,234,234,1
19051,59598,98,106,121,121,1
19052,59599,147,81,119,119,1
19053,59600,173,127,117,117,1
19054,59601,51,169,249,249,1
19055,59602,12,78,163,163,1
19056,59603,296,88,176,176,1
19057,59605,370,165,482,482,1
19058,59607,738,391,349,349,1
19059,59608,318,610,812,812,1
19060,59609,61,46,235,235,1
19061,59610,153,76,74,74,1
19062,59611,35,140,265,265,1
19063,59613,85,111,255,255,1
19064,59614,83,144,121,121,1
19065,59615,101,141,143,143,1
19066,59616,172,173,242,242,1
19067,59617,-71,720,1888,1888,1
19068,59618,39,55,140,140,1
19069,59619,239,283,289,289,1
19070,59620,285,211,420,420,1
19071,59621,529,131,185,185,1
19072,59622,787,599,1118,1118,1
19073,59623,90,93,187,187,1
19074,59624,101,-3,373,373,1
19075,59625,66,82,171,171,1
19076,59626,179,102,126,126,1
19077,59627,89,26,60,60,1
19078,59628,257,-29,304,304,1
19079,59629,-15,274,595,595,1
19080,59630,252,70,186,186,1
19081,59631,35,173,454,454,1
19082,59632,371,310,338,338,1
19083,59633,533,288,311,311,1
19084,59634,68,83,167,167,1
19085,59635,1254,1183,598,598,1
19086,59636,1716,742,668,668,1
19087,59637,113,219,54,54,1
19088,59638,156,147,65,65,1
19089,59639,95,211,81,81,1
19090,59640,198,48,67,67,1
19091,59641,48,85,202,202,1
19092,59642,16,145,245,245,1
19093,59643,101,85,207,207,1
19094,59644,97,117,174,174,1
19095,59645,42,31,222,222,1
19096,59646,224,104,146,146,1
19097,59647,181,121,181,181,1
19098,59648,508,740,1031,1031,1
19099,59649,2544,636,1116,1116,1
19100,59650,15,102,162,162,1
19101,59651,72,79,249,249,1
19102,59652,72,72,216,216,1
19103,59653,85,42,374,374,1
19104,59654,173,58,258,258,1
19105,59655,508,360,1033,1033,1
19106,59656,184,110,193,193,1
19107,59657,267,220,412,412,1
19108,59658,119,154,494,494,1
19109,59659,1171,436,1126,1126,1
19110,59660,592,790,1937,1937,1
19111,59661,375,273,163,163,1
19112,59662,199,319,175,175,1
19113,59663,982,236,173,173,1
19114,59664,764,242,185,185,1
19115,59665,339,173,186,186,1
19116,59666,-125,149,482,482,1
19117,59668,352,53,153,153,1
19118,59669,170,235,990,990,1
19119,59670,205,123,154,154,1
19120,59671,104,179,163,163,1
19121,59672,226,159,143,143,1
19122,59673,171,106,143,143,1
19123,59674,36,103,232,232,1
19124,59675,21,54,386,386,1
19125,59676,80,79,119,119,1
19126,59677,82,119,172,172,1
19127,59678,83,66,187,187,1
19128,59680,136,259,103,103,1
19129,59681,1324,1304,791,791,1
19130,59682,2311,424,869,869,1
19131,59683,201,136,174,174,1
19132,59686,155,94,138,138,1
19133,59687,832,609,921,921,1
19134,59688,174,94,138,138,1
19135,59689,114,316,492,492,1
19136,59690,27,120,247,247,1
19137,59691,165,71,319,319,1
19138,59692,153,375,310,310,1
19139,59693,199,139,363,363,1
19140,59694,1294,260,735,735,1
19141,59695,409,987,1809,1809,1
19142,59696,53,246,378,378,1
19143,59697,200,184,152,152,1
19144,59698,109,166,312,312,1
19145,59699,1,55,655,655,1
19146,59700,326,266,180,180,1
19147,59701,137,108,252,252,1
19148,59702,145,60,244,244,1
19149,59703,462,390,1181,1181,1
19150,59704,95,159,215,215,1
19151,59705,121,97,273,273,1
19152,59706,117,116,175,175,1
19153,59707,93,608,1627,1627,1
19154,59708,166,94,229,229,1
19155,59709,102,164,75,75,1
19156,59710,219,106,73,73,1
19157,59711,274,185,71,71,1
19158,59713,2482,687,420,420,1
19159,59714,-121,731,1875,1875,1
19160,59715,1857,733,1839,1839,1
19161,59716,103,132,119,119,1
19162,59717,62,94,206,206,1
19163,59718,142,179,90,90,1
19164,59719,92,167,304,304,1
19165,59720,72,146,253,253,1
19166,59721,124,117,189,189,1
19167,59722,428,183,619,619,1
19168,59723,46,302,727,727,1
19169,59724,216,41,57,57,1
19170,59725,285,81,67,67,1
19171,59727,164,48,176,176,1
19172,59728,-31,76,319,319,1
19173,59729,155,102,149,149,1
19174,59730,-60,65,432,432,1
19175,59732,2119,474,509,509,1
19176,59733,771,550,547,547,1
19177,59734,1338,575,597,597,1
19178,59735,113,109,104,104,1
19179,59736,77,51,104,104,1
19180,59738,112,107,128,128,1
19181,59740,347,54,86,86,1
19182,59741,373,115,45,45,1
19183,59744,341,141,84,84,1
19184,59745,97,84,99,99,1
19185,59746,481,178,425,425,1
19186,59747,119,46,277,277,1
19187,59748,118,132,150,150,1
19188,59749,119,146,248,248,1
19189,59751,23,108,127,127,1
19190,59752,163,88,181,181,1
19191,59753,334,54,122,122,1
19192,59755,9,112,315,315,1
19193,59757,77,76,196,196,1
19194,59758,97,77,188,188,1
19195,59759,93,74,148,148,1
19196,59760,111,142,134,134,1
19197,59761,36,89,89,89,1
19198,59762,239,129,63,63,1
19199,59763,141,132,203,203,1
19200,59764,112,65,68,68,1
19201,59765,538,378,724,724,1
19202,59766,97,164,100,100,1
19203,59767,121,17,202,202,1
19204,59768,122,18,198,198,1
19205,59769,109,17,57,57,1
19206,59771,168,106,186,186,1
19207,59772,259,94,122,122,1
19208,59773,104,116,262,262,1
19209,59774,224,107,148,148,1
19210,59775,170,134,162,162,1
19211,59776,68,73,191,191,1
19212,59777,236,23,261,261,1
19213,59778,172,119,169,169,1
19214,59779,260,132,138,138,1
19215,59780,77,146,163,163,1
19216,59781,114,82,214,214,1
19217,59782,190,237,565,565,1
19218,59783,27,71,259,259,1
19219,59784,-24,167,319,319,1
19220,59785,301,92,165,165,1
19221,59786,50,155,255,255,1
19222,59787,128,82,51,51,1
19223,59788,243,97,127,127,1
19224,59789,135,163,165,165,1
19225,59790,281,55,143,143,1
19226,59791,208,125,68,68,1
19227,59792,-12,150,154,154,1
19228,59793,182,204,112,112,1
19229,59794,53,-61,429,429,1
19230,59795,164,93,374,374,1
19231,59797,1098,1892,347,347,1
19232,59798,678,315,281,281,1
19233,59800,93,36,315,315,1
19234,59801,71,273,80,80,1
19235,59802,-23,181,802,802,1
19236,59803,1112,693,859,859,1
19237,59804,101,172,80,80,1
19238,59805,158,80,64,64,1
19239,59806,231,157,67,67,1
19240,59807,297,70,57,57,1
19241,59808,388,93,58,58,1
19242,59809,84,114,112,112,1
19243,59810,169,78,125,125,1
19244,59811,287,64,126,126,1
19245,59812,95,149,53,53,1
19246,59814,247,131,162,162,1
19247,59816,225,120,66,66,1
19248,59817,130,175,51,51,1
19249,59818,287,84,342,342,1
19250,59819,239,74,177,177,1
19251,59820,150,19,351,351,1
19252,59821,9,180,147,147,1
19253,59822,230,143,137,137,1
19254,59823,121,124,109,109,1
19255,59824,148,64,99,99,1
19256,59825,233,67,93,93,1
19257,59826,122,94,129,129,1
19258,59827,320,155,105,105,1
19259,59828,588,234,627,627,1
19260,59829,100,-17,246,246,1
19261,59830,14,92,255,255,1
19262,59831,98,115,118,118,1
19263,59832,388,187,384,384,1
19264,59833,-70,92,352,352,1
19265,59834,171,63,45,45,1
19266,59835,255,94,43,43,1
19267,59836,161,205,42,42,1
19268,59837,219,176,43,43,1
19269,59838,405,65,64,64,1
19270,59839,80,163,137,137,1
19271,59840,106,114,195,195,1
19272,59841,434,205,82,82,1
19273,59842,141,106,40,40,1
19274,59843,219,77,41,41,1
19275,59844,285,65,45,45,1
19276,59845,273,136,39,39,1
19277,59846,630,416,617,617,1
19278,59847,75,174,201,201,1
19279,59848,43,145,269,269,1
19280,59850,380,164,184,184,1
19281,59851,265,445,140,140,1
19282,59852,138,219,179,179,1
19283,59853,203,147,192,192,1
19284,59854,292,7,109,109,1
19285,59855,586,314,74,74,1
19286,59856,112,156,192,192,1
19287,59857,97,141,154,154,1
19288,59858,222,133,60,60,1
19289,59859,682,297,96,96,1
19290,59860,305,780,1081,1081,1
19291,59861,557,447,806,806,1
19292,59863,601,695,617,617,1
19293,59864,378,266,138,138,1
19294,59865,88,179,83,83,1
19295,59866,742,73,83,83,1
19296,59867,158,114,179,179,1
19297,59868,122,60,188,188,1
19298,59869,192,162,130,130,1
19299,59870,131,51,262,262,1
19300,59871,182,160,38,38,1
19301,59872,61,97,40,40,1
19302,59873,376,44,47,47,1
19303,59874,101,79,286,286,1
19304,59875,73,135,141,141,1
19305,59876,185,43,165,165,1
19306,59877,162,175,325,325,1
19307,59878,108,114,73,73,1
19308,59879,367,770,990,990,1
19309,59880,928,507,760,760,1
19310,59881,423,98,205,205,1
19311,59882,462,446,142,142,1
19312,59883,648,300,209,209,1
19313,59884,331,183,346,346,1
19314,59885,228,326,1007,1007,1
19315,59886,142,126,70,70,1
19316,59887,143,104,197,197,1
19317,59888,447,60,473,473,1
19318,59890,218,102,57,57,1
19319,59891,3,13,433,433,1
19320,59892,37,187,514,514,1
19321,59893,82,101,62,62,1
19322,59894,74,106,65,65,1
19323,59895,146,53,71,71,1
19324,59896,70,6,292,292,1
19325,59897,62,89,210,210,1
19326,59898,685,489,648,648,1
19327,59899,63,32,191,191,1
19328,59900,215,407,536,536,1
19329,59901,175,67,454,454,1
19330,59902,108,87,185,185,1
19331,59903,190,164,102,102,1
19332,59904,-19,123,605,605,1
19333,59905,1098,302,669,669,1
19334,59906,201,127,123,123,1
19335,59907,80,66,45,45,1
19336,59908,158,76,43,43,1
19337,59909,234,60,44,44,1
19338,59910,168,66,254,254,1
19339,59911,145,53,55,55,1
19340,59912,224,177,47,47,1
19341,59913,308,180,55,55,1
19342,59914,346,100,55,55,1
19343,59915,127,117,77,77,1
19344,59917,785,119,88,88,1
19345,59918,189,105,91,91,1
19346,59919,63,339,592,592,1
19347,59920,137,157,76,76,1
19348,59921,802,149,626,626,1
19349,59922,62,148,215,215,1
19350,59923,120,41,66,66,1
19351,59924,43,111,70,70,1
19352,59925,107,200,53,53,1
19353,59926,187,201,80,80,1
19354,59927,181,294,86,86,1
19355,59928,-4,79,437,437,1
19356,59929,-24,-31,457,457,1
19357,59930,123,67,406,406,1
19358,59931,207,106,47,47,1
19359,59932,46,78,88,88,1
19360,59933,158,13,158,158,1
19361,59934,190,-25,263,263,1
19362,59935,198,101,78,78,1
19363,59936,147,99,97,97,1
19364,59937,115,30,100,100,1
19365,59938,246,85,80,80,1
19366,59939,70,105,126,126,1
19367,59940,318,69,62,62,1
19368,59941,206,201,64,64,1
19369,59942,688,244,95,95,1
19370,59943,164,69,57,57,1
19371,59944,139,135,57,57,1
19372,59946,379,33,128,128,1
19373,59947,129,114,139,139,1
19374,59950,157,22,287,287,1
19375,59951,362,203,206,206,1
19376,59952,-31,59,192,192,1
19377,59953,122,71,88,88,1
19378,59954,176,65,100,100,1
19379,59955,1144,717,453,453,1
19380,59956,974,402,1392,1392,1
19381,59957,218,-2,256,256,1
19382,59958,43,126,283,283,1
19383,59959,125,99,76,76,1
19384,59960,83,110,99,99,1
19385,59961,350,155,94,94,1
19386,59962,175,139,62,62,1
19387,59963,273,156,54,54,1
19388,59964,134,124,163,163,1
19389,59965,76,69,157,157,1
19390,59966,42,27,368,368,1
19391,59967,55,169,177,177,1
19392,59968,68,81,252,252,1
19393,59969,121,77,136,136,1
19394,59979,208,114,321,321,1
19395,59980,114,33,293,293,1
19396,59981,196,102,238,238,1
19397,59982,166,82,55,55,1
19398,59983,112,195,52,52,1
19399,59984,166,92,139,139,1
19400,59985,136,120,108,108,1
19401,59986,427,364,346,346,1
19402,59987,512,253,386,386,1
19403,59988,553,599,253,253,1
19404,59989,100,112,38,38,1
19405,59990,37,195,39,39,1
19406,59991,167,88,41,41,1
19407,59992,181,196,43,43,1
19408,59993,190,158,253,253,1
19409,59994,139,235,437,437,1
19410,59995,237,153,82,82,1
19411,59996,399,211,85,85,1
19412,59998,857,152,103,103,1
19413,59999,137,113,60,60,1
19414,60000,118,237,92,92,1
19415,60001,139,142,205,205,1
19416,60003,1044,226,201,201,1
19417,60004,-39,-9,409,409,1
19418,60005,356,256,95,95,1
19419,60006,735,273,94,94,1
19420,60007,323,327,742,742,1
19421,60008,169,88,73,73,1
19422,60009,238,75,70,70,1
19423,60010,122,232,56,56,1
19424,60011,248,268,44,44,1
19425,60012,547,567,592,592,1
19426,60013,952,1611,566,566,1
19427,60014,315,167,252,252,1
19428,60015,328,123,102,102,1
19429,60016,480,219,72,72,1
19430,60017,602,191,96,96,1
19431,60018,74,78,46,46,1
19432,60019,343,58,43,43,1
19433,60020,201,138,92,92,1
19434,60021,340,173,170,170,1
19435,60022,197,227,89,89,1
19436,60023,181,68,195,195,1
19437,60024,302,348,146,146,1
19438,60025,507,114,204,204,1
19439,60026,335,166,204,204,1
19440,60027,206,360,152,152,1
19441,60028,716,196,195,195,1
19442,60029,95,44,129,129,1
19443,60031,267,84,124,124,1
19444,60032,541,392,351,351,1
19445,60033,764,449,292,292,1
19446,60034,423,420,234,234,1
19447,60035,674,486,244,244,1
19448,60036,834,428,233,233,1
19449,60038,251,57,145,145,1
19450,60039,239,99,152,152,1
19451,60040,31,106,172,172,1
19452,60041,284,101,171,171,1
19453,60042,70,48,187,187,1
19454,60045,68,124,224,224,1
19455,60046,211,-14,356,356,1
19456,60047,152,75,188,188,1
19457,60048,72,-25,353,353,1
19458,60050,638,215,148,148,1
19459,60051,300,401,214,214,1
